category,price,quantity,total_value,age,gender,region,segment,churn,tenure_months,sentiment,sale_year,sale_month,sale_quarter,sale_day_of_week,sale_is_weekend,days_since_last_purchase,avg_order_value,price_per_unit,high_value_customer,bulk_buyer,tenure_years,new_customer,loyal_customer,recent_customer,at_risk_customer,age_group,price_category,total_clv,avg_order_value_customer,order_frequency,clv_per_month,feedback_length,feedback_word_count,gender_encoded,region_encoded,segment_encoded,sentiment_encoded,category_encoded,age_group_encoded,price_category_encoded
Electronics,45000,5,225000,55,Female,South,Consumer,0,22,Positive,2023,3,1,4,0,255,225000,45000,1,0,1.8333333333333333,0,0,0,1,46-55,High,300000,150000.0,2,13043.478260869566,27,3,0,2,0,2,0,3,0
Office Supplies,100,2,200,27,Female,East,Corporate,0,2,Positive,2020,3,1,0,0,73,200,100,0,0,0.16666666666666666,1,0,0,0,26-35,Low,128400,25680.0,5,42800.0,30,4,0,0,1,2,2,1,1
Electronics,70000,4,280000,60,Male,West,Corporate,0,8,Neutral,2023,6,2,1,0,23,280000,70000,1,0,0.6666666666666666,0,0,1,0,55+,Premium,695000,173750.0,4,77222.22222222222,39,6,1,3,1,1,0,4,3
Electronics,70000,3,210000,32,Female,West,Small Business,0,33,Positive,2020,3,1,3,0,58,210000,70000,1,0,2.75,0,0,0,0,26-35,Premium,492000,70285.71,7,14470.588235294117,41,7,0,3,2,2,0,1,3
Electronics,25000,2,50000,27,Male,East,Small Business,0,48,Positive,2020,12,4,1,0,302,50000,25000,0,0,4.0,0,1,0,1,26-35,Medium,138000,27600.0,5,2816.326530612245,41,7,1,0,2,2,0,1,2
Electronics,25000,2,50000,51,Male,North,Small Business,0,16,Neutral,2023,4,2,0,0,354,50000,25000,0,0,1.3333333333333333,0,0,0,1,46-55,Medium,654000,81750.0,8,38470.58823529412,27,4,1,1,2,1,0,3,2
Electronics,15000,3,45000,31,Female,South,Consumer,1,8,Negative,2021,8,3,5,1,108,45000,15000,0,0,0.6666666666666666,0,0,0,0,26-35,Medium,370000,52857.14,7,41111.11111111111,29,5,0,2,0,0,0,1,2
Electronics,12000,2,24000,44,Male,East,Small Business,0,17,Positive,2022,1,1,6,1,337,24000,12000,0,0,1.4166666666666667,0,0,0,1,36-45,Medium,80000,20000.0,4,4444.444444444444,41,7,1,0,2,2,0,2,2
Electronics,45000,2,90000,54,Male,South,Small Business,0,11,Negative,2022,8,3,0,0,305,90000,45000,0,0,0.9166666666666666,0,0,0,1,46-55,High,413500,51687.5,8,34458.333333333336,29,5,1,2,2,0,0,3,0
Electronics,15000,5,75000,51,Male,East,Corporate,0,24,Neutral,2021,7,3,3,0,230,75000,15000,0,0,2.0,0,0,0,1,46-55,Medium,189000,47250.0,4,7560.0,39,6,1,0,1,1,0,3,2
Electronics,70000,5,350000,36,Female,West,Consumer,0,41,Neutral,2022,2,1,4,0,95,350000,70000,1,0,3.4166666666666665,0,1,0,0,36-45,Premium,735000,147000.0,5,17500.0,34,4,0,3,0,1,0,2,3
Furniture,12000,3,36000,49,Male,West,Consumer,0,9,Negative,2021,11,4,3,0,105,36000,12000,0,0,0.75,0,0,0,0,46-55,Medium,321300,40162.5,8,32130.0,29,5,1,3,0,0,1,3,2
Furniture,12000,2,24000,32,Male,South,Consumer,0,25,Neutral,2022,7,3,3,0,145,24000,12000,0,0,2.0833333333333335,0,0,0,0,26-35,Medium,408000,81600.0,5,15692.307692307691,25,5,1,2,0,1,1,1,2
Electronics,45000,5,225000,47,Male,East,Small Business,0,52,Negative,2021,7,3,4,0,335,225000,45000,1,0,4.333333333333333,0,1,0,1,46-55,High,425000,141666.67,3,8018.867924528302,40,6,1,0,2,0,0,3,0
Electronics,3000,4,12000,57,Female,East,Consumer,0,42,Neutral,2021,1,1,4,0,360,12000,3000,0,0,3.5,0,1,0,1,55+,Low,297000,99000.0,3,6906.976744186047,27,4,0,0,0,1,0,4,1
Electronics,3000,2,6000,44,Male,East,Corporate,1,57,Negative,2023,9,3,5,1,285,6000,3000,0,0,4.75,0,1,0,1,36-45,Low,558000,93000.0,6,9620.689655172413,29,5,1,0,1,0,0,2,1
Office Supplies,100,3,300,33,Male,West,Small Business,0,57,Positive,2022,5,2,0,0,192,300,100,0,0,4.75,0,1,0,1,26-35,Low,235400,33628.57,7,4058.6206896551726,30,4,1,3,2,2,2,1,1
Electronics,70000,2,140000,53,Female,North,Consumer,0,5,Neutral,2020,5,2,5,1,52,140000,70000,1,0,0.4166666666666667,1,0,0,0,46-55,Premium,380200,95050.0,4,63366.666666666664,25,5,0,1,0,1,0,3,3
Electronics,15000,4,60000,20,Male,East,Small Business,0,34,Neutral,2020,8,3,5,1,182,60000,15000,0,0,2.8333333333333335,0,0,0,1,18-25,Medium,243000,40500.0,6,6942.857142857143,25,5,1,0,2,1,0,0,2
Electronics,3000,1,3000,23,Male,South,Corporate,0,57,Neutral,2023,4,2,3,0,315,3000,3000,0,0,4.75,0,1,0,1,18-25,Low,190000,38000.0,5,3275.862068965517,39,6,1,2,1,1,0,0,1
Electronics,15000,3,45000,47,Male,East,Small Business,0,53,Neutral,2022,3,1,3,0,40,45000,15000,0,0,4.416666666666667,0,1,0,0,46-55,Medium,117000,39000.0,3,2166.6666666666665,39,6,1,0,2,1,0,3,2
Electronics,15000,4,60000,51,Male,West,Corporate,1,18,Positive,2022,6,2,6,1,50,60000,15000,0,0,1.5,0,0,0,0,46-55,Medium,445000,89000.0,5,23421.052631578947,27,3,1,3,1,2,0,3,2
Furniture,12000,4,48000,50,Male,South,Consumer,0,50,Positive,2023,5,2,0,0,44,48000,12000,0,0,4.166666666666667,0,1,0,0,46-55,Medium,301000,50166.67,6,5901.9607843137255,41,7,1,2,0,2,1,3,2
Electronics,45000,5,225000,51,Male,North,Small Business,0,16,Negative,2022,4,2,4,0,354,225000,45000,1,0,1.3333333333333333,0,0,0,1,46-55,High,654000,81750.0,8,38470.58823529412,29,5,1,1,2,0,0,3,0
Electronics,15000,1,15000,44,Female,West,Small Business,0,11,Negative,2021,6,2,1,0,78,15000,15000,0,0,0.9166666666666666,0,0,0,0,36-45,Medium,330000,36666.67,9,27500.0,40,6,0,3,2,0,0,2,2
Furniture,8000,2,16000,23,Male,East,Consumer,1,52,Positive,2021,1,1,2,0,275,16000,8000,0,0,4.333333333333333,0,1,0,1,18-25,Low,203000,29000.0,7,3830.188679245283,30,4,1,0,0,2,1,0,1
Electronics,25000,5,125000,22,Male,West,Corporate,1,34,Neutral,2021,6,2,2,0,127,125000,25000,1,0,2.8333333333333335,0,0,0,0,18-25,Medium,461000,92200.0,5,13171.42857142857,27,4,1,3,1,1,0,0,2
Furniture,8000,1,8000,64,Male,East,Corporate,0,36,Neutral,2021,7,3,1,0,8,8000,8000,0,0,3.0,0,1,1,0,55+,Low,321000,64200.0,5,8675.675675675675,27,4,1,0,1,1,1,4,1
Electronics,45000,2,90000,41,Male,East,Small Business,0,3,Positive,2023,11,4,2,0,201,90000,45000,0,0,0.25,1,0,0,1,36-45,High,300200,33355.56,9,75050.0,41,7,1,0,2,2,0,2,0
Electronics,15000,3,45000,27,Male,North,Consumer,0,56,Positive,2021,4,2,3,0,314,45000,15000,0,0,4.666666666666667,0,1,0,1,26-35,Medium,366000,73200.0,5,6421.0526315789475,27,3,1,1,0,2,0,1,2
Electronics,12000,5,60000,40,Male,East,Corporate,0,5,Negative,2023,7,3,0,0,186,60000,12000,0,0,0.4166666666666667,1,0,0,1,36-45,Medium,117000,29250.0,4,19500.0,40,6,1,0,1,0,0,2,2
Electronics,25000,5,125000,61,Female,North,Small Business,0,9,Negative,2023,8,3,1,0,233,125000,25000,1,0,0.75,0,0,0,1,55+,Medium,230500,57625.0,4,23050.0,29,5,0,1,2,0,0,4,2
Furniture,8000,3,24000,40,Male,West,Corporate,1,1,Neutral,2023,11,4,2,0,178,24000,8000,0,0,0.08333333333333333,1,0,0,0,36-45,Low,552000,92000.0,6,276000.0,39,6,1,3,1,1,1,2,1
Office Supplies,100,3,300,58,Female,West,Corporate,0,43,Neutral,2022,11,4,5,1,0,300,100,0,0,3.5833333333333335,0,1,1,0,55+,Low,292300,41757.14,7,6643.181818181818,34,4,0,3,1,1,2,4,1
Electronics,12000,1,12000,54,Male,North,Small Business,0,24,Negative,2022,4,2,0,0,80,12000,12000,0,0,2.0,0,0,0,0,46-55,Medium,94300,18860.0,5,3772.0,29,5,1,1,2,0,0,3,2
Electronics,15000,3,45000,24,Male,South,Corporate,0,15,Neutral,2023,11,4,4,0,284,45000,15000,0,0,1.25,0,0,0,1,18-25,Medium,189000,37800.0,5,11812.5,25,5,1,2,1,1,0,0,2
Furniture,12000,5,60000,42,Female,North,Corporate,0,59,Negative,2020,12,4,4,0,98,60000,12000,0,0,4.916666666666667,0,1,0,0,36-45,Medium,256000,36571.43,7,4266.666666666667,40,6,0,1,1,0,1,2,2
Office Supplies,100,2,200,20,Male,North,Small Business,0,27,Positive,2022,12,4,4,0,0,200,100,0,0,2.25,0,0,1,0,18-25,Low,312200,62440.0,5,11150.0,41,7,1,1,2,2,2,0,1
Electronics,15000,5,75000,61,Male,North,Corporate,0,52,Neutral,2023,7,3,4,0,295,75000,15000,0,0,4.333333333333333,0,1,0,1,55+,Medium,149000,49666.67,3,2811.3207547169814,25,5,1,1,1,1,0,4,2
Electronics,15000,5,75000,18,Female,South,Consumer,0,43,Neutral,2022,1,1,3,0,69,75000,15000,0,0,3.5833333333333335,0,1,0,0,18-25,Medium,551500,68937.5,8,12534.09090909091,34,4,0,2,0,1,0,0,2
Electronics,45000,4,180000,29,Male,West,Corporate,1,39,Negative,2022,4,2,0,0,298,180000,45000,1,0,3.25,0,1,0,1,26-35,High,328000,82000.0,4,8200.0,40,6,1,3,1,0,0,1,0
Electronics,3000,2,6000,53,Female,East,Small Business,1,10,Neutral,2021,1,1,1,0,274,6000,3000,0,0,0.8333333333333334,0,0,0,1,46-55,Low,311400,38925.0,8,28309.090909090908,34,4,0,0,2,1,0,3,1
Furniture,12000,4,48000,24,Female,East,Consumer,1,48,Positive,2022,1,1,1,0,79,48000,12000,0,0,4.0,0,1,0,0,18-25,Medium,483000,161000.0,3,9857.142857142857,30,4,0,0,0,2,1,0,2
Electronics,25000,1,25000,54,Male,North,Small Business,0,7,Negative,2020,5,2,5,1,219,25000,25000,0,0,0.5833333333333334,0,0,0,1,46-55,Medium,653000,130600.0,5,81625.0,40,6,1,1,2,0,0,3,2
Electronics,45000,1,45000,39,Male,North,Small Business,0,22,Negative,2020,4,2,2,0,203,45000,45000,0,0,1.8333333333333333,0,0,0,1,36-45,High,290000,48333.33,6,12608.695652173914,29,5,1,1,2,0,0,2,0
Electronics,45000,1,45000,60,Male,East,Corporate,0,52,Neutral,2021,5,2,4,0,311,45000,45000,0,0,4.333333333333333,0,1,0,1,55+,High,111100,22220.0,5,2096.2264150943397,32,5,1,0,1,1,0,4,0
Electronics,12000,3,36000,45,Male,North,Corporate,0,26,Neutral,2023,4,2,1,0,306,36000,12000,0,0,2.1666666666666665,0,0,0,1,36-45,Medium,51500,17166.67,3,1907.4074074074074,25,5,1,1,1,1,0,2,2
Electronics,45000,5,225000,49,Male,South,Small Business,0,54,Neutral,2021,2,1,2,0,29,225000,45000,1,0,4.5,0,1,1,0,46-55,High,379200,75840.0,5,6894.545454545455,25,5,1,2,2,1,0,3,0
Office Supplies,100,3,300,35,Female,North,Corporate,0,11,Negative,2023,9,3,0,0,335,300,100,0,0,0.9166666666666666,0,0,0,1,26-35,Low,200300,50075.0,4,16691.666666666668,40,6,0,1,1,0,2,1,1
Electronics,70000,5,350000,48,Male,North,Corporate,0,15,Positive,2023,9,3,6,1,256,350000,70000,1,0,1.25,0,0,0,1,46-55,Premium,670000,167500.0,4,41875.0,41,7,1,1,1,2,0,3,3
Electronics,45000,5,225000,23,Female,North,Corporate,0,29,Positive,2020,1,1,6,1,257,225000,45000,1,0,2.4166666666666665,0,0,0,1,18-25,High,773700,77370.0,10,25790.0,41,7,0,1,1,2,0,0,0
Electronics,45000,5,225000,36,Male,South,Consumer,0,39,Positive,2022,1,1,5,1,75,225000,45000,1,0,3.25,0,1,0,0,36-45,High,461000,92200.0,5,11525.0,41,7,1,2,0,2,0,2,0
Electronics,45000,1,45000,34,Male,North,Corporate,1,49,Neutral,2022,9,3,5,1,34,45000,45000,0,0,4.083333333333333,0,1,0,0,26-35,High,481500,80250.0,6,9630.0,32,5,1,1,1,1,0,1,0
Electronics,25000,4,100000,49,Male,North,Small Business,0,22,Neutral,2020,8,3,3,0,98,100000,25000,0,0,1.8333333333333333,0,0,0,0,46-55,Medium,370100,92525.0,4,16091.304347826086,25,5,1,1,2,1,0,3,2
Electronics,45000,3,135000,51,Male,West,Corporate,0,20,Positive,2021,8,3,3,0,344,135000,45000,1,0,1.6666666666666667,0,0,0,1,46-55,High,435000,108750.0,4,20714.285714285714,27,3,1,3,1,2,0,3,0
Office Supplies,100,2,200,46,Female,East,Small Business,0,22,Negative,2021,10,4,0,0,54,200,100,0,0,1.8333333333333333,0,0,0,0,46-55,Low,98300,16383.33,6,4273.913043478261,40,6,0,0,2,0,2,3,1
Electronics,45000,5,225000,47,Male,South,Consumer,1,47,Positive,2021,6,2,3,0,111,225000,45000,1,0,3.9166666666666665,0,1,0,0,46-55,High,350000,175000.0,2,7291.666666666667,30,4,1,2,0,2,0,3,0
Office Supplies,100,4,400,27,Female,West,Small Business,0,41,Neutral,2023,5,2,2,0,80,400,100,0,0,3.4166666666666665,0,1,0,0,26-35,Low,288600,72150.0,4,6871.428571428572,32,5,0,3,2,1,2,1,1
Furniture,12000,1,12000,63,Male,East,Consumer,0,31,Neutral,2023,11,4,3,0,240,12000,12000,0,0,2.5833333333333335,0,0,0,1,55+,Medium,156000,31200.0,5,4875.0,39,6,1,0,0,1,1,4,2
Office Supplies,100,1,100,33,Male,North,Corporate,0,48,Positive,2020,6,2,1,0,20,100,100,0,0,4.0,0,1,1,0,26-35,Low,158100,31620.0,5,3226.530612244898,41,7,1,1,1,2,2,1,1
Electronics,15000,3,45000,28,Female,West,Consumer,0,23,Positive,2022,12,4,3,0,109,45000,15000,0,0,1.9166666666666667,0,0,0,0,26-35,Medium,501000,125250.0,4,20875.0,27,3,0,3,0,2,0,1,2
Electronics,15000,2,30000,39,Male,North,Corporate,0,55,Negative,2023,10,4,6,1,143,30000,15000,0,0,4.583333333333333,0,1,0,0,36-45,Medium,166000,41500.0,4,2964.285714285714,40,6,1,1,1,0,0,2,2
Electronics,15000,3,45000,30,Male,East,Small Business,0,57,Positive,2023,1,1,4,0,278,45000,15000,0,0,4.75,0,1,0,1,26-35,Medium,382000,95500.0,4,6586.206896551724,41,7,1,0,2,2,0,1,2
Office Supplies,100,4,400,64,Male,West,Consumer,0,15,Positive,2023,2,1,0,0,38,400,100,0,0,1.25,0,0,0,0,55+,Low,162400,40600.0,4,10150.0,41,7,1,3,0,2,2,4,1
Electronics,25000,4,100000,53,Female,East,Consumer,0,35,Neutral,2022,6,2,2,0,96,100000,25000,0,0,2.9166666666666665,0,0,0,0,46-55,Medium,505200,72171.43,7,14033.333333333334,25,5,0,0,0,1,0,3,2
Electronics,25000,5,125000,61,Male,East,Corporate,0,17,Positive,2020,12,4,2,0,2,125000,25000,1,0,1.4166666666666667,0,0,1,0,55+,Medium,260200,65050.0,4,14455.555555555555,30,4,1,0,1,2,0,4,2
Electronics,3000,5,15000,22,Female,South,Corporate,0,51,Positive,2023,3,1,1,0,162,15000,3000,0,0,4.25,0,1,0,0,18-25,Low,295000,147500.0,2,5673.076923076923,30,4,0,2,1,2,0,0,1
Electronics,25000,1,25000,19,Female,North,Consumer,0,56,Neutral,2023,4,2,1,0,309,25000,25000,0,0,4.666666666666667,0,1,0,1,18-25,Medium,298200,59640.0,5,5231.578947368421,34,4,0,1,0,1,0,0,2
Electronics,12000,4,48000,33,Female,West,Corporate,0,28,Neutral,2021,12,4,0,0,161,48000,12000,0,0,2.3333333333333335,0,0,0,0,26-35,Medium,219100,54775.0,4,7555.172413793103,39,6,0,3,1,1,0,1,2
Electronics,70000,5,350000,51,Female,East,Consumer,0,5,Neutral,2020,8,3,5,1,310,350000,70000,1,0,0.4166666666666667,1,0,0,1,46-55,Premium,523700,104740.0,5,87283.33333333333,39,6,0,0,0,1,0,3,3
Electronics,70000,5,350000,18,Male,West,Corporate,0,23,Negative,2022,7,3,2,0,249,350000,70000,1,0,1.9166666666666667,0,0,0,1,18-25,Premium,470400,94080.0,5,19600.0,40,6,1,3,1,0,0,0,3
Furniture,8000,4,32000,31,Female,West,Consumer,0,20,Negative,2022,4,2,4,0,39,32000,8000,0,0,1.6666666666666667,0,0,0,0,26-35,Low,32000,32000.0,1,1523.8095238095239,29,5,0,3,0,0,1,1,1
Electronics,70000,3,210000,39,Male,East,Corporate,0,39,Positive,2020,3,1,1,0,273,210000,70000,1,0,3.25,0,1,0,1,36-45,Premium,410000,82000.0,5,10250.0,27,3,1,0,1,2,0,2,3
Electronics,12000,3,36000,60,Female,East,Small Business,0,44,Negative,2020,7,3,3,0,16,36000,12000,0,0,3.6666666666666665,0,1,1,0,55+,Medium,421000,84200.0,5,9355.555555555555,40,6,0,0,2,0,0,4,2
Electronics,15000,1,15000,26,Male,East,Corporate,1,7,Neutral,2020,9,3,0,0,167,15000,15000,0,0,0.5833333333333334,0,0,0,0,26-35,Medium,1035000,147857.14,7,129375.0,27,4,1,0,1,1,0,1,2
Furniture,8000,2,16000,18,Female,West,Consumer,0,27,Neutral,2022,11,4,3,0,291,16000,8000,0,0,2.25,0,0,0,1,18-25,Low,537000,107400.0,5,19178.571428571428,39,6,0,3,0,1,1,0,1
Electronics,12000,1,12000,63,Female,West,Corporate,1,20,Negative,2022,2,1,6,1,53,12000,12000,0,0,1.6666666666666667,0,0,0,0,55+,Medium,210000,52500.0,4,10000.0,29,5,0,3,1,0,0,4,2
Electronics,45000,5,225000,40,Female,North,Small Business,1,42,Neutral,2021,12,4,6,1,177,225000,45000,1,0,3.5,0,1,0,0,36-45,High,303700,60740.0,5,7062.790697674419,39,6,0,1,2,1,0,2,0
Office Supplies,100,4,400,54,Female,North,Small Business,0,25,Positive,2023,10,4,3,0,235,400,100,0,0,2.0833333333333335,0,0,0,1,46-55,Low,48400,16133.33,3,1861.5384615384614,41,7,0,1,2,2,2,3,1
Electronics,3000,2,6000,22,Female,North,Small Business,0,37,Positive,2023,10,4,0,0,335,6000,3000,0,0,3.0833333333333335,0,1,0,1,18-25,Low,81400,27133.33,3,2142.1052631578946,30,4,0,1,2,2,0,0,1
Electronics,70000,4,280000,29,Female,North,Small Business,0,27,Neutral,2021,3,1,5,1,269,280000,70000,1,0,2.25,0,0,0,1,26-35,Premium,335100,67020.0,5,11967.857142857143,27,4,0,1,2,1,0,1,3
Electronics,70000,4,280000,58,Female,North,Corporate,1,50,Neutral,2021,8,3,2,0,67,280000,70000,1,0,4.166666666666667,0,1,0,0,55+,Premium,438000,109500.0,4,8588.235294117647,27,4,0,1,1,1,0,4,3
Electronics,12000,2,24000,29,Male,West,Corporate,0,36,Neutral,2021,6,2,2,0,350,24000,12000,0,0,3.0,0,1,0,1,26-35,Medium,587000,146750.0,4,15864.864864864865,25,5,1,3,1,1,0,1,2
Office Supplies,100,2,200,57,Male,West,Small Business,0,10,Negative,2021,10,4,2,0,206,200,100,0,0,0.8333333333333334,0,0,0,1,55+,Low,715200,119200.0,6,65018.181818181816,29,5,1,3,2,0,2,4,1
Electronics,12000,1,12000,39,Female,North,Small Business,1,8,Negative,2023,8,3,5,1,172,12000,12000,0,0,0.6666666666666666,0,0,0,0,36-45,Medium,62500,12500.0,5,6944.444444444444,40,6,0,1,2,0,0,2,2
Electronics,45000,1,45000,37,Female,West,Small Business,0,49,Positive,2023,3,1,6,1,314,45000,45000,0,0,4.083333333333333,0,1,0,1,36-45,High,66300,16575.0,4,1326.0,30,4,0,3,2,2,0,2,0
Electronics,70000,1,70000,26,Male,North,Small Business,0,43,Neutral,2023,12,4,2,0,257,70000,70000,0,0,3.5833333333333335,0,1,0,1,26-35,Premium,620000,124000.0,5,14090.90909090909,39,6,1,1,2,1,0,1,3
Electronics,15000,1,15000,42,Male,East,Small Business,1,41,Negative,2020,4,2,2,0,249,15000,15000,0,0,3.4166666666666665,0,1,0,1,36-45,Medium,111500,15928.57,7,2654.7619047619046,40,6,1,0,2,0,0,2,2
Furniture,12000,1,12000,29,Male,East,Consumer,0,35,Neutral,2022,11,4,6,1,205,12000,12000,0,0,2.9166666666666665,0,0,0,1,26-35,Medium,28000,14000.0,2,777.7777777777778,34,4,1,0,0,1,1,1,2
Electronics,45000,4,180000,27,Male,North,Small Business,0,27,Positive,2023,12,4,2,0,30,180000,45000,1,0,2.25,0,0,1,0,26-35,High,640000,106666.67,6,22857.14285714286,41,7,1,1,2,2,0,1,0
Office Supplies,100,5,500,55,Female,West,Small Business,0,10,Positive,2021,2,1,3,0,323,500,100,0,0,0.8333333333333334,0,0,0,1,46-55,Low,234900,46980.0,5,21354.545454545456,41,7,0,3,2,2,2,3,1
Electronics,3000,4,12000,28,Female,West,Corporate,0,5,Negative,2023,4,2,4,0,180,12000,3000,0,0,0.4166666666666667,1,0,0,0,26-35,Low,102400,17066.67,6,17066.666666666668,40,6,0,3,1,0,0,1,1
Electronics,12000,4,48000,35,Male,East,Consumer,1,5,Positive,2022,3,1,6,1,0,48000,12000,0,0,0.4166666666666667,1,0,1,0,26-35,Medium,348000,116000.0,3,58000.0,41,7,1,0,0,2,0,1,2
Electronics,12000,2,24000,58,Male,West,Corporate,0,6,Neutral,2021,3,1,1,0,157,24000,12000,0,0,0.5,1,0,0,0,55+,Medium,169100,24157.14,7,24157.14285714286,25,5,1,3,1,1,0,4,2
Electronics,3000,4,12000,52,Male,East,Consumer,1,5,Neutral,2020,7,3,4,0,162,12000,3000,0,0,0.4166666666666667,1,0,0,0,46-55,Low,47000,11750.0,4,7833.333333333333,27,4,1,0,0,1,0,3,1
Furniture,12000,3,36000,42,Female,West,Corporate,1,20,Positive,2020,7,3,4,0,324,36000,12000,0,0,1.6666666666666667,0,0,0,1,36-45,Medium,104200,26050.0,4,4961.9047619047615,41,7,0,3,1,2,1,2,2
Electronics,3000,1,3000,64,Female,East,Small Business,0,5,Neutral,2023,2,1,4,0,136,3000,3000,0,0,0.4166666666666667,1,0,0,0,55+,Low,283000,141500.0,2,47166.666666666664,32,5,0,0,2,1,0,4,1
Electronics,12000,5,60000,46,Female,South,Small Business,0,42,Negative,2021,1,1,4,0,131,60000,12000,0,0,3.5,0,1,0,0,46-55,Medium,98300,24575.0,4,2286.046511627907,40,6,0,2,2,0,0,3,2
Electronics,15000,5,75000,63,Male,East,Corporate,0,37,Neutral,2021,7,3,3,0,195,75000,15000,0,0,3.0833333333333335,0,1,0,1,55+,Medium,366000,73200.0,5,9631.578947368422,34,4,1,0,1,1,0,4,2
Furniture,8000,2,16000,33,Female,North,Consumer,0,47,Neutral,2020,3,1,3,0,134,16000,8000,0,0,3.9166666666666665,0,1,0,0,26-35,Low,176500,44125.0,4,3677.0833333333335,39,6,0,1,0,1,1,1,1
Furniture,8000,1,8000,34,Male,North,Corporate,1,49,Neutral,2022,10,4,2,0,34,8000,8000,0,0,4.083333333333333,0,1,0,0,26-35,Low,481500,80250.0,6,9630.0,34,4,1,1,1,1,1,1,1
Electronics,3000,5,15000,23,Female,South,Corporate,0,11,Positive,2020,5,2,1,0,30,15000,3000,0,0,0.9166666666666666,0,0,1,0,18-25,Low,225000,112500.0,2,18750.0,41,7,0,2,1,2,0,0,1
Office Supplies,100,3,300,60,Female,South,Consumer,0,55,Positive,2023,10,4,5,1,29,300,100,0,0,4.583333333333333,0,1,1,0,55+,Low,280300,56060.0,5,5005.357142857143,41,7,0,2,0,2,2,4,1
Electronics,25000,1,25000,20,Male,South,Consumer,0,35,Positive,2020,6,2,1,0,227,25000,25000,0,0,2.9166666666666665,0,0,0,1,18-25,Medium,252000,50400.0,5,7000.0,27,3,1,2,0,2,0,0,2
Electronics,70000,1,70000,49,Male,South,Small Business,0,54,Neutral,2021,4,2,5,1,29,70000,70000,0,0,4.5,0,1,1,0,46-55,Premium,379200,75840.0,5,6894.545454545455,39,6,1,2,2,1,0,3,3
Electronics,25000,4,100000,52,Male,East,Consumer,0,40,Positive,2022,5,2,6,1,225,100000,25000,0,0,3.3333333333333335,0,1,0,1,46-55,Medium,237500,39583.33,6,5792.682926829269,30,4,1,0,0,2,0,3,2
Furniture,8000,3,24000,19,Female,East,Small Business,1,45,Positive,2023,5,2,1,0,341,24000,8000,0,0,3.75,0,1,0,1,18-25,Low,401000,66833.33,6,8717.391304347826,27,3,0,0,2,2,1,0,1
Electronics,45000,2,90000,60,Female,East,Consumer,0,22,Neutral,2021,11,4,1,0,4,90000,45000,0,0,1.8333333333333333,0,0,1,0,55+,High,624000,104000.0,6,27130.434782608696,39,6,0,0,0,1,0,4,0
Electronics,15000,2,30000,23,Male,East,Corporate,1,53,Neutral,2022,11,4,1,0,277,30000,15000,0,0,4.416666666666667,0,1,0,1,18-25,Medium,121000,40333.33,3,2240.740740740741,34,4,1,0,1,1,0,0,2
Electronics,25000,3,75000,24,Male,South,Corporate,0,1,Neutral,2020,7,3,1,0,231,75000,25000,0,0,0.08333333333333333,1,0,0,1,18-25,Medium,419000,52375.0,8,209500.0,25,5,1,2,1,1,0,0,2
Electronics,12000,4,48000,37,Female,West,Consumer,1,23,Negative,2020,5,2,6,1,207,48000,12000,0,0,1.9166666666666667,0,0,0,1,36-45,Medium,148000,74000.0,2,6166.666666666667,29,5,0,3,0,0,0,2,2
Electronics,25000,3,75000,51,Female,West,Corporate,0,34,Neutral,2023,10,4,1,0,193,75000,25000,0,0,2.8333333333333335,0,0,0,1,46-55,Medium,135000,33750.0,4,3857.1428571428573,34,4,0,3,1,1,0,3,2
Electronics,12000,2,24000,40,Male,South,Consumer,0,34,Neutral,2023,11,4,5,1,86,24000,12000,0,0,2.8333333333333335,0,0,0,0,36-45,Medium,1150000,191666.67,6,32857.142857142855,32,5,1,2,0,1,0,2,2
Electronics,3000,2,6000,44,Male,East,Consumer,0,27,Neutral,2023,7,3,1,0,324,6000,3000,0,0,2.25,0,0,0,1,36-45,Low,198000,28285.71,7,7071.428571428572,34,4,1,0,0,1,0,2,1
Furniture,12000,5,60000,18,Male,North,Small Business,0,52,Positive,2022,10,4,3,0,319,60000,12000,0,0,4.333333333333333,0,1,0,1,18-25,Medium,184000,36800.0,5,3471.698113207547,30,4,1,1,2,2,1,0,2
Electronics,15000,3,45000,18,Male,South,Consumer,1,42,Neutral,2021,2,1,6,1,105,45000,15000,0,0,3.5,0,1,0,0,18-25,Medium,502000,83666.67,6,11674.418604651162,27,4,1,2,0,1,0,0,2
Electronics,3000,4,12000,40,Male,North,Corporate,0,42,Positive,2020,2,1,2,0,163,12000,3000,0,0,3.5,0,1,0,0,36-45,Low,342000,85500.0,4,7953.488372093023,41,7,1,1,1,2,0,2,1
Electronics,12000,5,60000,57,Female,East,Consumer,0,42,Positive,2021,8,3,2,0,360,60000,12000,0,0,3.5,0,1,0,1,55+,Medium,297000,99000.0,3,6906.976744186047,27,3,0,0,0,2,0,4,2
Electronics,12000,5,60000,39,Male,East,Corporate,1,14,Negative,2022,1,1,0,0,7,60000,12000,0,0,1.1666666666666667,0,0,1,0,36-45,Medium,568000,94666.67,6,37866.666666666664,40,6,1,0,1,0,0,2,2
Electronics,3000,3,9000,38,Male,East,Consumer,1,12,Positive,2020,12,4,4,0,280,9000,3000,0,0,1.0,0,0,0,1,36-45,Low,156000,52000.0,3,12000.0,30,4,1,0,0,2,0,2,1
