customer_id,feedback_text,sentiment_category,compound,dominant_topic,topic_probability
CUST01637,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01181,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00280,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01610,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00425,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00029,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01936,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01728,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00279,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00358,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00590,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01109,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00453,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00998,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01183,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00536,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00115,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01274,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00178,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00334,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00273,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00671,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01160,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00675,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00259,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00717,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01195,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00440,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00731,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00428,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01113,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01052,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01089,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00611,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01165,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00691,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01628,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00708,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01226,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00358,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00739,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01965,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01677,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01667,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00164,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00869,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00934,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01435,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01990,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01778,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00404,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00059,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00213,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00452,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01624,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00247,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00507,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00058,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00081,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01052,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01033,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01798,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00804,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01061,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00684,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00083,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01881,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00586,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00405,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01405,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01937,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01986,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01587,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01655,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01783,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00485,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00262,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00561,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01087,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00534,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00453,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00642,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01208,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01987,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00892,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01589,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00422,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00835,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01960,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01790,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00983,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01418,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01159,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01364,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01976,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01017,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01835,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00081,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00206,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00177,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00302,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01704,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01343,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01485,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01304,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00074,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01739,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01845,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00034,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00097,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01446,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01322,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01281,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01941,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01416,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00255,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00958,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00456,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01169,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00915,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01458,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00733,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01286,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00943,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00910,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00965,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00179,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01928,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01301,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01966,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01303,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00280,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01862,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00071,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01151,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00308,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00088,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00398,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00450,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01453,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01552,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01632,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01721,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00308,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00061,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01532,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01576,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01846,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00116,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00176,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00162,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00233,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00447,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01697,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00942,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00402,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01177,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01729,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01565,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01839,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00705,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00139,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01390,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00403,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01512,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00023,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01283,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00813,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00312,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00023,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00821,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00675,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00092,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01552,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00646,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00925,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00955,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00649,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00138,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01434,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01503,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01820,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01514,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00894,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01328,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01183,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01893,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00701,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00660,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
