sale_id,customer_id,sentiment_category,compound,total_value,price,quantity,feedback_text,word_count,sentence_count
S001417,CUST00145,Positive,0.4201,75000,25000,3,Highly recommend to others.,3,1
S001418,CUST00022,Positive,0.5719,30000,15000,2,Excellent customer service.,3,1
S001419,CUST00498,Neutral,0.0,25000,25000,1,Too expensive for the features offered.,4,1
S001420,CUST01485,Positive,0.5719,350000,70000,5,Excellent customer service.,3,1
S001421,CUST00473,Negative,-0.4767,6000,3000,2,"Terrible experience, will not buy again.",3,1
S001422,CUST01598,Positive,0.5719,100,100,1,Excellent customer service.,3,1
S001423,CUST01863,Positive,0.5719,75000,25000,3,Excellent customer service.,3,1
S001424,CUST00720,Negative,-0.3089,75000,15000,5,"Met expectations, nothing special.",4,1
S001425,CUST00454,Positive,0.6808,225000,45000,5,"Worth the price, happy with the purchase.",4,1
S001426,CUST00278,Positive,0.5719,12000,12000,1,Excellent customer service.,3,1
S001427,CUST01572,Positive,0.4404,500,100,5,Product quality could be better.,4,1
S001428,CUST01027,Negative,-0.4585,100,50,2,"Delivery was late, not happy.",3,1
S001429,CUST00263,Neutral,0.0,8000,8000,1,Too expensive for the features offered.,4,1
S001430,CUST00752,Positive,0.4201,60000,15000,4,Highly recommend to others.,3,1
S001431,CUST01162,Positive,0.4404,24000,12000,2,Easy to use and reliable.,3,1
S001432,CUST01821,Negative,-0.4767,32000,8000,4,"Terrible experience, will not buy again.",3,1
S001433,CUST00319,Negative,-0.4585,50000,25000,2,"Delivery was late, not happy.",3,1
S001434,CUST01518,Positive,0.6808,210000,70000,3,"Worth the price, happy with the purchase.",4,1
S001435,CUST00273,Positive,0.4201,225000,45000,5,Highly recommend to others.,3,1
S001436,CUST01291,Negative,-0.3089,90000,45000,2,"Met expectations, nothing special.",4,1
S001437,CUST00459,Positive,0.6808,12000,12000,1,"Worth the price, happy with the purchase.",4,1
S001438,CUST01354,Positive,0.5719,125000,25000,5,Excellent customer service.,3,1
S001439,CUST01833,Negative,-0.4767,200,100,2,"Terrible experience, will not buy again.",3,1
S001440,CUST00283,Positive,0.4404,200,50,4,Easy to use and reliable.,3,1
S001441,CUST01914,Negative,-0.4767,350000,70000,5,"Terrible experience, will not buy again.",3,1
S001442,CUST01801,Positive,0.8016,32000,8000,4,"Great product, very satisfied.",3,1
S001443,CUST01773,Negative,-0.4767,225000,45000,5,"Terrible experience, will not buy again.",3,1
S001444,CUST00196,Positive,0.5719,250,50,5,Excellent customer service.,3,1
S001445,CUST01234,Positive,0.6808,30000,15000,2,"Worth the price, happy with the purchase.",4,1
S001446,CUST01097,Positive,0.8016,60000,12000,5,"Great product, very satisfied.",3,1
S001447,CUST01100,Negative,-0.4585,24000,12000,2,"Delivery was late, not happy.",3,1
S001448,CUST01030,Positive,0.6808,16000,8000,2,"Worth the price, happy with the purchase.",4,1
S001449,CUST00936,Positive,0.5719,70000,70000,1,Excellent customer service.,3,1
S001450,CUST01570,Negative,-0.3089,50000,25000,2,"Met expectations, nothing special.",4,1
S001451,CUST00714,Negative,-0.3089,500,100,5,"Met expectations, nothing special.",4,1
S001452,CUST01133,Positive,0.6808,36000,12000,3,"Worth the price, happy with the purchase.",4,1
S001453,CUST00233,Positive,0.4201,45000,15000,3,Highly recommend to others.,3,1
S001454,CUST00397,Positive,0.6808,75000,25000,3,"Worth the price, happy with the purchase.",4,1
S001455,CUST00230,Positive,0.6808,36000,12000,3,"Worth the price, happy with the purchase.",4,1
S001456,CUST00722,Positive,0.8016,180000,45000,4,"Great product, very satisfied.",3,1
S001457,CUST01475,Negative,-0.3089,135000,45000,3,"Met expectations, nothing special.",4,1
S001458,CUST01853,Negative,-0.3089,8000,8000,1,"Met expectations, nothing special.",4,1
S001459,CUST01114,Positive,0.4201,12000,12000,1,Highly recommend to others.,3,1
S001460,CUST00182,Neutral,0.0,280000,70000,4,Too expensive for the features offered.,4,1
S001461,CUST00965,Negative,-0.4585,60000,15000,4,"Delivery was late, not happy.",3,1
S001462,CUST01317,Positive,0.4201,225000,45000,5,Highly recommend to others.,3,1
S001463,CUST00158,Positive,0.5719,36000,12000,3,Excellent customer service.,3,1
S001464,CUST00189,Negative,-0.4767,24000,8000,3,"Terrible experience, will not buy again.",3,1
S001465,CUST00483,Positive,0.8016,60000,12000,5,"Great product, very satisfied.",3,1
S001466,CUST00275,Positive,0.6808,16000,8000,2,"Worth the price, happy with the purchase.",4,1
S001467,CUST00351,Positive,0.4404,15000,15000,1,Product quality could be better.,4,1
S001468,CUST00999,Positive,0.8016,500,100,5,"Great product, very satisfied.",3,1
S001469,CUST01472,Negative,-0.4585,32000,8000,4,"Delivery was late, not happy.",3,1
S001470,CUST00392,Positive,0.4201,125000,25000,5,Highly recommend to others.,3,1
S001471,CUST01446,Positive,0.5719,12000,3000,4,Excellent customer service.,3,1
S001472,CUST00554,Negative,-0.4767,280000,70000,4,"Terrible experience, will not buy again.",3,1
S001473,CUST01341,Positive,0.5719,250,50,5,Excellent customer service.,3,1
S001474,CUST01192,Negative,-0.4585,200,100,2,"Delivery was late, not happy.",3,1
S001475,CUST00171,Negative,-0.3089,60000,12000,5,"Met expectations, nothing special.",4,1
S001476,CUST01602,Positive,0.4404,75000,15000,5,Easy to use and reliable.,3,1
S001477,CUST01139,Negative,-0.4585,40000,8000,5,"Delivery was late, not happy.",3,1
S001478,CUST00986,Negative,-0.3089,60000,12000,5,"Met expectations, nothing special.",4,1
S001479,CUST00599,Positive,0.4201,150,50,3,Highly recommend to others.,3,1
S001480,CUST01254,Positive,0.4404,12000,12000,1,Product quality could be better.,4,1
S001481,CUST01275,Positive,0.8016,9000,3000,3,"Great product, very satisfied.",3,1
S001482,CUST00912,Positive,0.4201,225000,45000,5,Highly recommend to others.,3,1
S001483,CUST00771,Positive,0.4404,3000,3000,1,Easy to use and reliable.,3,1
S001484,CUST00021,Negative,-0.4585,75000,15000,5,"Delivery was late, not happy.",3,1
S001485,CUST00700,Positive,0.5719,12000,12000,1,Excellent customer service.,3,1
S001486,CUST00761,Positive,0.4404,36000,12000,3,Easy to use and reliable.,3,1
S001487,CUST00707,Positive,0.4404,8000,8000,1,Easy to use and reliable.,3,1
S001488,CUST00605,Positive,0.4404,32000,8000,4,Product quality could be better.,4,1
S001489,CUST01548,Negative,-0.4767,300,100,3,"Terrible experience, will not buy again.",3,1
S001490,CUST01644,Negative,-0.3089,36000,12000,3,"Met expectations, nothing special.",4,1
S001491,CUST01488,Negative,-0.3089,45000,45000,1,"Met expectations, nothing special.",4,1
S001492,CUST00469,Negative,-0.4767,24000,8000,3,"Terrible experience, will not buy again.",3,1
S001493,CUST00405,Positive,0.4404,75000,25000,3,Product quality could be better.,4,1
S001494,CUST01878,Positive,0.8016,50000,25000,2,"Great product, very satisfied.",3,1
S001495,CUST01156,Positive,0.4404,12000,12000,1,Product quality could be better.,4,1
S001496,CUST00936,Positive,0.8016,350000,70000,5,"Great product, very satisfied.",3,1
S001497,CUST01677,Positive,0.8016,75000,15000,5,"Great product, very satisfied.",3,1
S001498,CUST01973,Negative,-0.4585,140000,70000,2,"Delivery was late, not happy.",3,1
S001499,CUST00711,Positive,0.5719,200,100,2,Excellent customer service.,3,1
S001500,CUST01207,Positive,0.4201,40000,8000,5,Highly recommend to others.,3,1
S001501,CUST00047,Negative,-0.4585,16000,8000,2,"Delivery was late, not happy.",3,1
S001502,CUST01021,Neutral,0.0,45000,15000,3,Too expensive for the features offered.,4,1
S001503,CUST00055,Positive,0.8016,100000,25000,4,"Great product, very satisfied.",3,1
S001504,CUST00621,Positive,0.6808,50,50,1,"Worth the price, happy with the purchase.",4,1
S001505,CUST01498,Positive,0.6808,48000,12000,4,"Worth the price, happy with the purchase.",4,1
S001506,CUST00602,Negative,-0.4585,60000,12000,5,"Delivery was late, not happy.",3,1
S001507,CUST01141,Positive,0.4404,6000,3000,2,Product quality could be better.,4,1
S001508,CUST00642,Neutral,0.0,135000,45000,3,Too expensive for the features offered.,4,1
S001509,CUST00859,Negative,-0.4767,8000,8000,1,"Terrible experience, will not buy again.",3,1
S001510,CUST00157,Positive,0.4404,100,50,2,Product quality could be better.,4,1
S001511,CUST01693,Positive,0.5719,16000,8000,2,Excellent customer service.,3,1
S001512,CUST01611,Negative,-0.4585,250,50,5,"Delivery was late, not happy.",3,1
S001513,CUST00836,Positive,0.4201,24000,8000,3,Highly recommend to others.,3,1
S001514,CUST00138,Positive,0.4404,200,100,2,Easy to use and reliable.,3,1
S001515,CUST01666,Positive,0.4201,9000,3000,3,Highly recommend to others.,3,1
S001516,CUST00867,Positive,0.4201,3000,3000,1,Highly recommend to others.,3,1
S001517,CUST01541,Positive,0.5719,70000,70000,1,Excellent customer service.,3,1
S001518,CUST00085,Positive,0.8016,100,50,2,"Great product, very satisfied.",3,1
S001519,CUST01109,Positive,0.4201,30000,15000,2,Highly recommend to others.,3,1
S001520,CUST01406,Negative,-0.4767,6000,3000,2,"Terrible experience, will not buy again.",3,1
S001521,CUST01835,Negative,-0.4767,32000,8000,4,"Terrible experience, will not buy again.",3,1
S001522,CUST00038,Negative,-0.4585,15000,15000,1,"Delivery was late, not happy.",3,1
S001523,CUST01110,Positive,0.6808,90000,45000,2,"Worth the price, happy with the purchase.",4,1
S001524,CUST01228,Positive,0.4404,135000,45000,3,Easy to use and reliable.,3,1
S001525,CUST00447,Neutral,0.0,16000,8000,2,Too expensive for the features offered.,4,1
S001526,CUST00483,Positive,0.5719,200,100,2,Excellent customer service.,3,1
S001527,CUST01690,Neutral,0.0,30000,15000,2,Too expensive for the features offered.,4,1
S001528,CUST00198,Neutral,0.0,6000,3000,2,Too expensive for the features offered.,4,1
S001529,CUST00079,Positive,0.4404,50000,25000,2,Easy to use and reliable.,3,1
S001530,CUST00724,Neutral,0.0,125000,25000,5,Too expensive for the features offered.,4,1
S001531,CUST00894,Positive,0.4201,25000,25000,1,Highly recommend to others.,3,1
S001532,CUST00235,Negative,-0.3089,210000,70000,3,"Met expectations, nothing special.",4,1
S001533,CUST01637,Positive,0.6808,400,100,4,"Worth the price, happy with the purchase.",4,1
S001534,CUST00173,Positive,0.5719,200,100,2,Excellent customer service.,3,1
S001535,CUST00496,Negative,-0.4585,9000,3000,3,"Delivery was late, not happy.",3,1
S001536,CUST00152,Negative,-0.4585,32000,8000,4,"Delivery was late, not happy.",3,1
S001537,CUST01767,Positive,0.5719,60000,15000,4,Excellent customer service.,3,1
S001538,CUST00270,Neutral,0.0,6000,3000,2,Too expensive for the features offered.,4,1
S001539,CUST00917,Neutral,0.0,36000,12000,3,Too expensive for the features offered.,4,1
S001540,CUST00216,Positive,0.5719,15000,15000,1,Excellent customer service.,3,1
S001541,CUST00760,Positive,0.8016,100,50,2,"Great product, very satisfied.",3,1
S001542,CUST01195,Positive,0.4404,15000,15000,1,Easy to use and reliable.,3,1
S001543,CUST01661,Negative,-0.4767,70000,70000,1,"Terrible experience, will not buy again.",3,1
S001544,CUST01501,Positive,0.4404,280000,70000,4,Product quality could be better.,4,1
S001545,CUST01533,Positive,0.4404,25000,25000,1,Easy to use and reliable.,3,1
S001546,CUST00225,Negative,-0.4585,6000,3000,2,"Delivery was late, not happy.",3,1
S001547,CUST00727,Negative,-0.3089,210000,70000,3,"Met expectations, nothing special.",4,1
S001548,CUST00827,Positive,0.5719,200,50,4,Excellent customer service.,3,1
S001549,CUST01292,Positive,0.8016,36000,12000,3,"Great product, very satisfied.",3,1
S001550,CUST00768,Positive,0.4201,50,50,1,Highly recommend to others.,3,1
S001551,CUST01769,Negative,-0.3089,24000,12000,2,"Met expectations, nothing special.",4,1
S001552,CUST01940,Negative,-0.4767,200,50,4,"Terrible experience, will not buy again.",3,1
S001553,CUST00414,Positive,0.4201,16000,8000,2,Highly recommend to others.,3,1
S001554,CUST00552,Neutral,0.0,100,50,2,Too expensive for the features offered.,4,1
S001555,CUST01344,Negative,-0.4585,200,50,4,"Delivery was late, not happy.",3,1
S001556,CUST01006,Positive,0.5719,6000,3000,2,Excellent customer service.,3,1
S001557,CUST01029,Positive,0.5719,40000,8000,5,Excellent customer service.,3,1
S001558,CUST00288,Positive,0.5719,15000,15000,1,Excellent customer service.,3,1
S001559,CUST00907,Positive,0.6808,60000,12000,5,"Worth the price, happy with the purchase.",4,1
S001560,CUST01935,Positive,0.6808,225000,45000,5,"Worth the price, happy with the purchase.",4,1
S001561,CUST00299,Positive,0.4404,32000,8000,4,Product quality could be better.,4,1
S001562,CUST00878,Positive,0.4404,25000,25000,1,Easy to use and reliable.,3,1
S001563,CUST00971,Negative,-0.4585,280000,70000,4,"Delivery was late, not happy.",3,1
S001564,CUST01825,Positive,0.4404,40000,8000,5,Easy to use and reliable.,3,1
S001565,CUST00174,Negative,-0.4585,200,100,2,"Delivery was late, not happy.",3,1
S001566,CUST00707,Positive,0.4404,24000,8000,3,Product quality could be better.,4,1
S001567,CUST01870,Negative,-0.4585,25000,25000,1,"Delivery was late, not happy.",3,1
S001568,CUST00687,Negative,-0.4767,280000,70000,4,"Terrible experience, will not buy again.",3,1
S001569,CUST01710,Positive,0.6808,48000,12000,4,"Worth the price, happy with the purchase.",4,1
S001570,CUST00657,Positive,0.5719,135000,45000,3,Excellent customer service.,3,1
S001571,CUST00981,Positive,0.4404,9000,3000,3,Product quality could be better.,4,1
S001572,CUST01052,Positive,0.8016,6000,3000,2,"Great product, very satisfied.",3,1
S001573,CUST01426,Positive,0.8016,24000,12000,2,"Great product, very satisfied.",3,1
S001574,CUST01487,Negative,-0.4767,48000,12000,4,"Terrible experience, will not buy again.",3,1
S001575,CUST00529,Negative,-0.4767,9000,3000,3,"Terrible experience, will not buy again.",3,1
S001576,CUST01648,Positive,0.5719,36000,12000,3,Excellent customer service.,3,1
S001577,CUST00916,Positive,0.6808,60000,12000,5,"Worth the price, happy with the purchase.",4,1
S001578,CUST00616,Positive,0.4404,9000,3000,3,Easy to use and reliable.,3,1
S001579,CUST01625,Positive,0.8016,75000,25000,3,"Great product, very satisfied.",3,1
S001580,CUST01498,Negative,-0.3089,36000,12000,3,"Met expectations, nothing special.",4,1
S001581,CUST01714,Positive,0.4201,32000,8000,4,Highly recommend to others.,3,1
S001582,CUST00705,Negative,-0.4585,250,50,5,"Delivery was late, not happy.",3,1
S001583,CUST01470,Negative,-0.4585,70000,70000,1,"Delivery was late, not happy.",3,1
S001584,CUST00900,Positive,0.4404,200,50,4,Easy to use and reliable.,3,1
S001585,CUST01764,Negative,-0.4585,32000,8000,4,"Delivery was late, not happy.",3,1
S001586,CUST01922,Negative,-0.4585,60000,15000,4,"Delivery was late, not happy.",3,1
S001587,CUST00842,Positive,0.8016,15000,3000,5,"Great product, very satisfied.",3,1
S001588,CUST00299,Positive,0.4404,75000,15000,5,Product quality could be better.,4,1
S001589,CUST00214,Positive,0.8016,250,50,5,"Great product, very satisfied.",3,1
S001590,CUST01435,Positive,0.4201,36000,12000,3,Highly recommend to others.,3,1
S001591,CUST00884,Negative,-0.4585,225000,45000,5,"Delivery was late, not happy.",3,1
S001592,CUST01591,Positive,0.6808,60000,15000,4,"Worth the price, happy with the purchase.",4,1
S001593,CUST01900,Negative,-0.4585,75000,15000,5,"Delivery was late, not happy.",3,1
S001594,CUST01602,Positive,0.4201,400,100,4,Highly recommend to others.,3,1
S001595,CUST00171,Positive,0.4404,140000,70000,2,Easy to use and reliable.,3,1
S001596,CUST01455,Positive,0.5719,400,100,4,Excellent customer service.,3,1
S001597,CUST00411,Positive,0.4201,140000,70000,2,Highly recommend to others.,3,1
S001598,CUST01083,Negative,-0.3089,16000,8000,2,"Met expectations, nothing special.",4,1
S001599,CUST01795,Positive,0.5719,225000,45000,5,Excellent customer service.,3,1
S001600,CUST01923,Positive,0.4201,24000,12000,2,Highly recommend to others.,3,1
S001601,CUST00389,Neutral,0.0,100,100,1,Too expensive for the features offered.,4,1
S001602,CUST00792,Negative,-0.4767,50000,25000,2,"Terrible experience, will not buy again.",3,1
S001603,CUST01246,Positive,0.4404,15000,3000,5,Easy to use and reliable.,3,1
S001604,CUST01614,Neutral,0.0,75000,15000,5,Too expensive for the features offered.,4,1
S001605,CUST01519,Positive,0.6808,75000,15000,5,"Worth the price, happy with the purchase.",4,1
S001606,CUST00219,Negative,-0.4767,45000,15000,3,"Terrible experience, will not buy again.",3,1
S001607,CUST00618,Negative,-0.4767,50,50,1,"Terrible experience, will not buy again.",3,1
S001608,CUST00878,Negative,-0.4767,70000,70000,1,"Terrible experience, will not buy again.",3,1
S001609,CUST01568,Positive,0.4404,15000,15000,1,Product quality could be better.,4,1
S001610,CUST00661,Negative,-0.3089,125000,25000,5,"Met expectations, nothing special.",4,1
S001611,CUST01361,Positive,0.6808,60000,12000,5,"Worth the price, happy with the purchase.",4,1
S001612,CUST01233,Neutral,0.0,36000,12000,3,Too expensive for the features offered.,4,1
S001613,CUST01519,Positive,0.6808,100000,25000,4,"Worth the price, happy with the purchase.",4,1
S001614,CUST00078,Positive,0.4404,15000,15000,1,Product quality could be better.,4,1
S001615,CUST01222,Positive,0.5719,100,100,1,Excellent customer service.,3,1
S001616,CUST00735,Positive,0.8016,25000,25000,1,"Great product, very satisfied.",3,1
S001617,CUST01749,Positive,0.4404,225000,45000,5,Easy to use and reliable.,3,1
S001618,CUST00582,Negative,-0.3089,200,100,2,"Met expectations, nothing special.",4,1
S001619,CUST00819,Positive,0.4201,500,100,5,Highly recommend to others.,3,1
